origin,dest,count,time
1046,1322,400,2020/3/28
1017,1322,4600,2020/3/28
1322,1017,3600,2020/3/28
1333,1322,10,2020/3/28
1322,1333,200,2020/3/28
1322,1081,9300,2020/3/28
1322,1122,600,2020/3/28
1081,1322,18100,2020/3/28
1122,1322,300,2020/3/28
1026,1322,300,2020/3/28
1071,1322,50,2020/3/28
1027,1322,43000,2020/3/28
1069,1322,12100,2020/3/28
1322,1026,1300,2020/3/28
1322,1071,700,2020/3/28
1322,1027,16500,2020/3/28
1322,1069,5000,2020/3/28
1038,1322,3400,2020/3/28
1322,1038,3600,2020/3/28
1322,1276,1100,2020/3/28
1276,1322,1100,2020/3/28
1257,1322,900,2020/3/28
1024,1322,300,2020/3/28
1322,1257,1800,2020/3/28
1322,1024,800,2020/3/28
1322,1125,2000,2020/3/28
1322,1232,600,2020/3/28
1322,1096,3600,2020/3/28
1125,1322,1100,2020/3/28
1232,1322,10,2020/3/28
1096,1322,6300,2020/3/28
1023,1322,900,2020/3/28
1018,1322,3200,2020/3/28
1335,1322,10,2020/3/28
1322,1023,1500,2020/3/28
1322,1018,2000,2020/3/28
1322,1335,200,2020/3/28
1322,1152,600,2020/3/28
1152,1322,100,2020/3/28
1256,1322,700,2020/3/28
1019,1322,11400,2020/3/28
1110,1322,10,2020/3/28
1322,1256,1900,2020/3/28
1322,1019,4900,2020/3/28
1322,1110,400,2020/3/28
1322,1009,3000,2020/3/28
1322,1021,2400,2020/3/28
1322,1182,1100,2020/3/28
1009,1322,1000,2020/3/28
1021,1322,4500,2020/3/28
1182,1322,400,2020/3/28
1138,1322,50,2020/3/28
1296,1322,500,2020/3/28
1229,1322,1800,2020/3/28
1322,1138,10,2020/3/28
1322,1296,2000,2020/3/28
1322,1229,4600,2020/3/28
1322,1322,149000,2020/3/28
1011,1322,39700,2020/3/29
1126,1322,50,2020/3/29
1257,1322,900,2020/3/29
1322,1011,22900,2020/3/29
1322,1126,10,2020/3/29
1322,1257,1800,2020/3/29
1322,1235,500,2020/3/29
1235,1322,50,2020/3/29
1145,1322,31000,2020/3/29
1322,1145,4500,2020/3/29
1322,1125,1900,2020/3/29
1125,1322,1500,2020/3/29
1287,1322,50,2020/3/29
1322,1287,100,2020/3/29
1346,1322,50,2020/3/29
1044,1322,5900,2020/3/29
1143,1322,13100,2020/3/29
1322,1044,2400,2020/3/29
1322,1143,4200,2020/3/29
1322,1199,300,2020/3/29
1199,1322,50,2020/3/29
1270,1322,100,2020/3/29
1219,1322,400,2020/3/29
1286,1322,7400,2020/3/29
1233,1322,100,2020/3/29
1045,1322,200,2020/3/29
1322,1219,1200,2020/3/29
1322,1286,1600,2020/3/29
1322,1233,700,2020/3/29
1322,1045,100,2020/3/29
1061,1322,100,2020/3/29
1023,1322,900,2020/3/29
1322,1061,1300,2020/3/29
1322,1023,1300,2020/3/29
1148,1322,1100,2020/3/29
1322,1148,1100,2020/3/29
1322,1263,10,2020/3/29
1322,1241,6900,2020/3/29
1322,1332,100,2020/3/29
1263,1322,500,2020/3/29
1241,1322,43100,2020/3/29
1332,1322,10,2020/3/29
1002,1322,900,2020/3/29
1115,1322,26100,2020/3/29
1322,1002,1700,2020/3/29
1322,1115,10600,2020/3/29
1322,1288,2700,2020/3/29
1322,1341,200,2020/3/29
1322,1165,500,2020/3/29
1288,1322,2100,2020/3/29
1341,1322,10,2020/3/29
1165,1322,100,2020/3/29
1280,1322,200,2020/3/29
1108,1322,4500,2020/3/29
1315,1322,1400,2020/3/29
1322,1280,900,2020/3/29
1322,1108,2200,2020/3/29
1322,1315,2500,2020/3/29
1322,1014,1400,2020/3/29
1014,1322,300,2020/3/29
1251,1322,600,2020/3/29
1087,1322,2100,2020/3/29
1111,1322,1300,2020/3/29
1322,1251,1000,2020/3/29
1322,1087,2200,2020/3/29
1322,1111,3000,2020/3/29
1300,1322,700,2020/3/29
1059,1322,100,2020/3/29
1322,1300,900,2020/3/29
1322,1059,900,2020/3/29
1322,1226,1000,2020/3/29
1226,1322,200,2020/3/29
1107,1322,200,2020/3/29
1218,1322,200,2020/3/29
1156,1322,200,2020/3/29
1214,1322,400,2020/3/29
1004,1322,100,2020/3/29
1068,1322,4200,2020/3/29
1200,1322,124300,2020/3/29
1322,1107,700,2020/3/29
1322,1218,800,2020/3/29
1322,1156,1300,2020/3/29
1322,1214,1500,2020/3/29
1322,1004,500,2020/3/29
1322,1068,1900,2020/3/29
1322,1200,22200,2020/3/29
1322,1207,1000,2020/3/29
1207,1322,600,2020/3/29
1093,1322,100,2020/3/29
1254,1322,11000,2020/3/29
1063,1322,89100,2020/3/29
1322,1093,1400,2020/3/29
1322,1254,2800,2020/3/29
1322,1063,14200,2020/3/29
1322,1242,1000,2020/3/29
1322,1196,400,2020/3/29
1242,1322,100,2020/3/29
1196,1322,200,2020/3/29
1128,1322,1100,2020/3/29
1322,1128,900,2020/3/29
1322,1053,600,2020/3/29
1053,1322,200,2020/3/29
1024,1322,400,2020/3/29
1322,1024,700,2020/3/29
1256,1322,800,2020/3/29
1322,1256,1900,2020/3/29
1322,1025,800,2020/3/29
1322,1320,1900,2020/3/29
1322,1324,50,2020/3/29
1025,1322,1000,2020/3/29
1320,1322,4200,2020/3/29
1324,1322,10,2020/3/29
1164,1322,5400,2020/3/29
1291,1322,50,2020/3/29
1259,1322,10,2020/3/29
1322,1164,5600,2020/3/29
1322,1259,100,2020/3/29
1161,1322,300,2020/3/29
1029,1322,3300,2020/3/29
1069,1322,8800,2020/3/29
1134,1322,6400,2020/3/29
1201,1322,10100,2020/3/29
1150,1322,22300,2020/3/29
1322,1161,1200,2020/3/29
1322,1029,1400,2020/3/29
1322,1069,4100,2020/3/29
1322,1134,2600,2020/3/29
1322,1201,2200,2020/3/29
1322,1150,5500,2020/3/29
1322,1198,1700,2020/3/29
1322,1096,3100,2020/3/29
1322,1101,4200,2020/3/29
1322,1166,1300,2020/3/29
1198,1322,1300,2020/3/29
1096,1322,9000,2020/3/29
1101,1322,700,2020/3/29
1166,1322,300,2020/3/29
1139,1322,200,2020/3/29
1318,1322,2200,2020/3/29
1124,1322,47100,2020/3/29
1322,1139,1100,2020/3/29
1322,1318,2000,2020/3/29
1322,1124,8300,2020/3/29
1322,1195,2400,2020/3/29
1195,1322,1500,2020/3/29
1090,1322,1400,2020/3/29
1149,1322,100,2020/3/29
1223,1322,600,2020/3/29
1322,1090,1900,2020/3/29
1322,1149,1400,2020/3/29
1322,1223,1100,2020/3/29
1008,1322,1300,2020/3/29
1057,1322,400,2020/3/29
1322,1008,900,2020/3/29
1322,1057,1400,2020/3/29
1322,1060,1600,2020/3/29
1322,1328,50,2020/3/29
1322,1208,1600,2020/3/29
1060,1322,1300,2020/3/29
1208,1322,400,2020/3/29
1322,1015,1400,2020/3/29
1015,1322,200,2020/3/29
1347,1322,10,2020/3/29
1071,1322,100,2020/3/29
1319,1322,200,2020/3/29
1322,1071,600,2020/3/29
1322,1319,1100,2020/3/29
1322,1049,400,2020/3/29
1322,1137,1700,2020/3/29
1322,1213,300,2020/3/29
1049,1322,50,2020/3/29
1137,1322,1700,2020/3/29
1213,1322,200,2020/3/29
1082,1322,100,2020/3/29
1330,1322,100,2020/3/29
1176,1322,34600,2020/3/29
1018,1322,4400,2020/3/29
1133,1322,11300,2020/3/29
1322,1082,600,2020/3/29
1322,1330,300,2020/3/29
1322,1176,7900,2020/3/29
1322,1018,1800,2020/3/29
1322,1133,5300,2020/3/29
1322,1031,1100,2020/3/29
1322,1043,700,2020/3/29
1031,1322,100,2020/3/29
1043,1322,100,2020/3/29
1314,1322,100,2020/3/29
1041,1322,3500,2020/3/29
1038,1322,4000,2020/3/29
1202,1322,1200,2020/3/29
1239,1322,1000,2020/3/29
1322,1314,900,2020/3/29
1322,1041,3700,2020/3/29
1322,1038,3200,2020/3/29
1322,1202,1800,2020/3/29
1322,1239,2300,2020/3/29
1322,1203,6000,2020/3/29
1203,1322,5900,2020/3/29
1290,1322,50,2020/3/29
1180,1322,100,2020/3/29
1236,1322,186100,2020/3/29
1189,1322,15600,2020/3/29
1322,1290,600,2020/3/29
1322,1180,1100,2020/3/29
1322,1236,20900,2020/3/29
1322,1189,1800,2020/3/29
1322,1209,200,2020/3/29
1209,1322,10,2020/3/29
1158,1322,500,2020/3/29
1322,1158,800,2020/3/29
1211,1322,200,2020/3/29
1322,1211,700,2020/3/29
1322,1343,10,2020/3/29
1317,1322,22900,2020/3/29
1244,1322,20900,2020/3/29
1084,1322,24000,2020/3/29
1322,1317,4500,2020/3/29
1322,1244,4500,2020/3/29
1322,1084,6300,2020/3/29
1322,1048,10,2020/3/29
1325,1322,10,2020/3/29
1340,1322,10,2020/3/29
1349,1322,10,2020/3/29
1322,1325,200,2020/3/29
1322,1255,900,2020/3/29
1255,1322,300,2020/3/29
1353,1322,10,2020/3/29
1326,1322,10,2020/3/29
1072,1322,2800,2020/3/29
1110,1322,10,2020/3/29
1106,1322,54200,2020/3/29
1216,1322,13900,2020/3/29
1322,1326,300,2020/3/29
1322,1072,3300,2020/3/29
1322,1110,400,2020/3/29
1322,1106,12200,2020/3/29
1322,1216,3000,2020/3/29
1322,1009,2800,2020/3/29
1322,1316,900,2020/3/29
1322,1249,300,2020/3/29
1009,1322,700,2020/3/29
1316,1322,100,2020/3/29
1249,1322,100,2020/3/29
1237,1322,200,2020/3/29
1230,1322,500,2020/3/29
1322,1237,600,2020/3/29
1322,1230,1200,2020/3/29
1322,1187,600,2020/3/29
1187,1322,50,2020/3/29
1322,1247,1400,2020/3/29
1247,1322,600,2020/3/29
1097,1322,131300,2020/3/29
1352,1322,10,2020/3/29
1016,1322,14500,2020/3/29
1322,1097,28700,2020/3/29
1322,1016,7600,2020/3/29
1322,1182,1000,2020/3/29
1182,1322,500,2020/3/29
1322,1225,600,2020/3/29
1322,1092,2400,2020/3/29
1322,1173,1500,2020/3/29
1225,1322,300,2020/3/29
1092,1322,2900,2020/3/29
1173,1322,500,2020/3/29
1191,1322,200,2020/3/29
1174,1322,100,2020/3/29
1027,1322,41000,2020/3/29
1178,1322,800,2020/3/29
1109,1322,7500,2020/3/29
1217,1322,10800,2020/3/29
1322,1191,600,2020/3/29
1322,1174,10,2020/3/29
1322,1027,15700,2020/3/29
1322,1178,700,2020/3/29
1322,1109,1800,2020/3/29
1322,1351,10,2020/3/29
1322,1217,1600,2020/3/29
1094,1322,2700,2020/3/29
1322,1094,2400,2020/3/29
1322,1054,800,2020/3/29
1054,1322,700,2020/3/29
1039,1322,900,2020/3/29
1163,1322,1200,2020/3/29
1322,1039,1400,2020/3/29
1322,1163,3700,2020/3/29
1333,1322,10,2020/3/29
1322,1333,200,2020/3/29
1322,1095,11400,2020/3/29
1095,1322,32400,2020/3/29
1322,1046,2600,2020/3/29
1322,1121,500,2020/3/29
1322,1152,600,2020/3/29
1046,1322,300,2020/3/29
1121,1322,50,2020/3/29
1152,1322,100,2020/3/29
1192,1322,12400,2020/3/29
1171,1322,50,2020/3/29
1077,1322,6100,2020/3/29
1220,1322,5100,2020/3/29
1267,1322,40900,2020/3/29
1116,1322,24900,2020/3/29
1322,1192,5200,2020/3/29
1322,1171,800,2020/3/29
1322,1077,2300,2020/3/29
1322,1220,2700,2020/3/29
1322,1267,8400,2020/3/29
1322,1116,4100,2020/3/29
1322,1190,900,2020/3/29
1190,1322,100,2020/3/29
1204,1322,100,2020/3/29
1301,1322,6000,2020/3/29
1080,1322,500,2020/3/29
1261,1322,200,2020/3/29
1304,1322,7300,2020/3/29
1322,1204,900,2020/3/29
1322,1301,2100,2020/3/29
1322,1080,800,2020/3/29
1322,1261,1300,2020/3/29
1322,1304,2600,2020/3/29
1322,1221,5000,2020/3/29
1322,1339,50,2020/3/29
1221,1322,3100,2020/3/29
1348,1322,50,2020/3/29
1005,1322,4400,2020/3/29
1181,1322,100,2020/3/29
1258,1322,400,2020/3/29
1085,1322,1900,2020/3/29
1309,1322,5100,2020/3/29
1322,1005,1700,2020/3/29
1322,1181,700,2020/3/29
1322,1258,1700,2020/3/29
1322,1085,2200,2020/3/29
1322,1309,1200,2020/3/29
1322,1295,900,2020/3/29
1322,1075,1500,2020/3/29
1322,1268,600,2020/3/29
1295,1322,200,2020/3/29
1075,1322,1200,2020/3/29
1268,1322,700,2020/3/29
1327,1322,10,2020/3/29
1322,1327,200,2020/3/29
1322,1186,10,2020/3/29
1186,1322,700,2020/3/29
1308,1322,1400,2020/3/29
1135,1322,500,2020/3/29
1117,1322,246000,2020/3/29
1322,1308,1700,2020/3/29
1322,1135,1400,2020/3/29
1322,1117,5800,2020/3/29
1322,1185,400,2020/3/29
1322,1140,1600,2020/3/29
1185,1322,50,2020/3/29
1140,1322,2000,2020/3/29
1312,1322,100,2020/3/29
1275,1322,700,2020/3/29
1138,1322,50,2020/3/29
1159,1322,200,2020/3/29
1099,1322,400,2020/3/29
1231,1322,40000,2020/3/29
1322,1312,600,2020/3/29
1322,1275,10,2020/3/29
1322,1138,10,2020/3/29
1322,1159,300,2020/3/29
1322,1099,1100,2020/3/29
1322,1231,5000,2020/3/29
1322,1122,600,2020/3/29
1122,1322,100,2020/3/29
1132,1322,50,2020/3/29
1086,1322,7900,2020/3/29
1322,1132,1000,2020/3/29
1322,1086,2900,2020/3/29
1322,1246,2100,2020/3/29
1322,1272,3300,2020/3/29
1246,1322,300,2020/3/29
1272,1322,3200,2020/3/29
1112,1322,10,2020/3/29
1205,1322,300,2020/3/29
1229,1322,2300,2020/3/29
1142,1322,36700,2020/3/29
1322,1205,500,2020/3/29
1322,1229,4200,2020/3/29
1322,1142,8300,2020/3/29
1322,1047,200,2020/3/29
1322,1127,9000,2020/3/29
1047,1322,10,2020/3/29
1127,1322,7100,2020/3/29
1299,1322,400,2020/3/29
1033,1322,100,2020/3/29
1322,1299,1500,2020/3/29
1322,1033,400,2020/3/29
1271,1322,50,2020/3/29
1100,1322,16700,2020/3/29
1322,1100,2400,2020/3/29
1322,1232,600,2020/3/29
1322,1078,1300,2020/3/29
1322,1273,1200,2020/3/29
1232,1322,50,2020/3/29
1078,1322,700,2020/3/29
1273,1322,300,2020/3/29
1026,1322,300,2020/3/29
1193,1322,27200,2020/3/29
1322,1026,1300,2020/3/29
1322,1193,8900,2020/3/29
1331,1322,50,2020/3/29
1123,1322,1700,2020/3/29
1052,1322,2800,2020/3/29
1293,1322,200,2020/3/29
1322,1331,400,2020/3/29
1322,1123,1400,2020/3/29
1322,1052,1400,2020/3/29
1322,1293,1200,2020/3/29
1322,1305,1800,2020/3/29
1305,1322,1800,2020/3/29
1162,1322,1900,2020/3/29
1335,1322,10,2020/3/29
1322,1162,2300,2020/3/29
1322,1335,200,2020/3/29
1322,1120,700,2020/3/29
1120,1322,100,2020/3/29
1175,1322,100,2020/3/29
1058,1322,19700,2020/3/29
1183,1322,1400,2020/3/29
1297,1322,5100,2020/3/29
1322,1175,600,2020/3/29
1322,1058,4200,2020/3/29
1322,1183,1500,2020/3/29
1322,1297,1400,2020/3/29
1103,1322,4200,2020/3/29
1322,1103,2100,2020/3/29
1322,1146,200,2020/3/29
1146,1322,10,2020/3/29
1340,1322,10,2020/3/29
1170,1322,1300,2020/3/29
1105,1322,1700,2020/3/29
1322,1170,1500,2020/3/29
1322,1105,2800,2020/3/29
1322,1322,136900,2020/3/29
1322,1345,200,2020/3/29
1345,1322,10,2020/3/29
1243,1322,1100,2020/3/29
1160,1322,19400,2020/3/29
1322,1243,1400,2020/3/29
1322,1160,2600,2020/3/29
1055,1322,300,2020/3/29
1001,1322,10,2020/3/29
1064,1322,50,2020/3/29
1215,1322,15300,2020/3/29
1074,1322,2300,2020/3/29
1322,1055,1200,2020/3/29
1322,1215,10100,2020/3/29
1322,1074,700,2020/3/29
1322,1336,100,2020/3/29
1336,1322,10,2020/3/29
1091,1322,9200,2020/3/29
1114,1322,3500,2020/3/29
1322,1091,3200,2020/3/29
1322,1114,3400,2020/3/29
1102,1322,200,2020/3/29
1067,1322,50,2020/3/29
1322,1102,1600,2020/3/29
1322,1067,200,2020/3/29
1292,1322,4200,2020/3/29
1302,1322,11300,2020/3/29
1322,1292,2200,2020/3/29
1322,1302,1500,2020/3/29
1322,1298,700,2020/3/29
1298,1322,200,2020/3/29
1277,1322,1400,2020/3/29
1197,1322,4500,2020/3/29
1322,1277,4500,2020/3/29
1322,1197,1300,2020/3/29
1322,1050,5200,2020/3/29
1050,1322,4200,2020/3/29
1066,1322,38300,2020/3/29
1322,1066,3300,2020/3/29
1322,1141,800,2020/3/29
1322,1344,100,2020/3/29
1322,1224,10,2020/3/29
1141,1322,900,2020/3/29
1224,1322,1300,2020/3/29
1169,1322,5600,2020/3/29
1322,1169,3800,2020/3/29
1322,1130,2600,2020/3/29
1130,1322,600,2020/3/29
1019,1322,12500,2020/3/29
1028,1322,1400,2020/3/29
1113,1322,11200,2020/3/29
1322,1019,4700,2020/3/29
1322,1028,2500,2020/3/29
1322,1113,4200,2020/3/29
1253,1322,100,2020/3/29
1119,1322,800,2020/3/29
1083,1322,200,2020/3/29
1282,1322,11100,2020/3/29
1322,1253,1200,2020/3/29
1322,1119,1500,2020/3/29
1322,1083,400,2020/3/29
1322,1282,2300,2020/3/29
1322,1131,3100,2020/3/29
1131,1322,6400,2020/3/29
1036,1322,4700,2020/3/29
1322,1036,3000,2020/3/29
1322,1042,2500,2020/3/29
1042,1322,800,2020/3/29
1289,1322,300,2020/3/29
1206,1322,1700,2020/3/29
1322,1289,800,2020/3/29
1322,1206,800,2020/3/29
1155,1322,200,2020/3/29
1003,1322,2200,2020/3/29
1322,1155,600,2020/3/29
1322,1003,1100,2020/3/29
1250,1322,50,2020/3/29
1269,1322,50,2020/3/29
1065,1322,6300,2020/3/29
1296,1322,500,2020/3/29
1322,1250,200,2020/3/29
1322,1269,10,2020/3/29
1322,1065,2100,2020/3/29
1322,1296,1800,2020/3/29
1278,1322,50,2020/3/29
1322,1278,400,2020/3/29
1222,1322,100,2020/3/29
1248,1322,10,2020/3/29
1322,1222,800,2020/3/29
1322,1248,100,2020/3/29
1322,1284,700,2020/3/29
1322,1329,100,2020/3/29
1322,1035,400,2020/3/29
1284,1322,300,2020/3/29
1329,1322,50,2020/3/29
1035,1322,10,2020/3/29
1252,1322,100,2020/3/29
1322,1252,900,2020/3/29
1322,1285,1700,2020/3/29
1285,1322,100,2020/3/29
1079,1322,400,2020/3/29
1098,1322,400,2020/3/29
1167,1322,4200,2020/3/29
1322,1079,400,2020/3/29
1322,1098,1800,2020/3/29
1322,1167,1600,2020/3/29
1322,1210,10,2020/3/29
1210,1322,600,2020/3/29
1151,1322,1900,2020/3/29
1322,1151,3100,2020/3/29
1322,1342,600,2020/3/29
1342,1322,50,2020/3/29
1313,1322,10,2020/3/29
1274,1322,10,2020/3/29
1006,1322,53600,2020/3/29
1234,1322,2400,2020/3/29
1144,1322,5000,2020/3/29
1322,1313,100,2020/3/29
1322,1274,300,2020/3/29
1322,1006,13300,2020/3/29
1322,1234,3600,2020/3/29
1322,1144,4200,2020/3/29
1294,1322,200,2020/3/29
1062,1322,400,2020/3/29
1168,1322,2200,2020/3/29
1037,1322,7000,2020/3/29
1322,1062,2000,2020/3/29
1322,1168,500,2020/3/29
1322,1037,2300,2020/3/29
1322,1147,1500,2020/3/29
1147,1322,200,2020/3/29
1228,1322,50,2020/3/29
1001,1322,10,2020/3/29
1194,1322,26100,2020/3/29
1322,1228,400,2020/3/29
1322,1194,1900,2020/3/29
1303,1322,300,2020/3/29
1172,1322,12500,2020/3/29
1322,1303,1400,2020/3/29
1322,1172,6500,2020/3/29
1056,1322,3800,2020/3/29
1089,1322,2000,2020/3/29
1073,1322,700,2020/3/29
1322,1056,2200,2020/3/29
1322,1089,1800,2020/3/29
1322,1073,800,2020/3/29
1177,1322,100,2020/3/29
1017,1322,4400,2020/3/29
1260,1322,700,2020/3/29
1322,1177,900,2020/3/29
1322,1017,3100,2020/3/29
1322,1260,1400,2020/3/29
1322,1245,1100,2020/3/29
1322,1338,100,2020/3/29
1322,1276,1000,2020/3/29
1245,1322,1200,2020/3/29
1276,1322,1500,2020/3/29
1032,1322,300,2020/3/29
1070,1322,7500,2020/3/29
1283,1322,6000,2020/3/29
1322,1032,1500,2020/3/29
1322,1070,4100,2020/3/29
1322,1283,1800,2020/3/29
1322,1188,1000,2020/3/29
1188,1322,200,2020/3/29
1212,1322,22900,2020/3/29
1266,1322,1000,2020/3/29
1157,1322,5400,2020/3/29
1322,1212,4200,2020/3/29
1322,1266,2000,2020/3/29
1322,1157,1400,2020/3/29
1179,1322,400,2020/3/29
1307,1322,12100,2020/3/29
1265,1322,2600,2020/3/29
1136,1322,1200,2020/3/29
1322,1179,600,2020/3/29
1322,1307,2400,2020/3/29
1322,1265,2200,2020/3/29
1322,1136,2000,2020/3/29
1322,1334,50,2020/3/29
1322,1088,18100,2020/3/29
1322,1321,1000,2020/3/29
1334,1322,10,2020/3/29
1088,1322,19500,2020/3/29
1321,1322,400,2020/3/29
1264,1322,200,2020/3/29
1118,1322,2100,2020/3/29
1238,1322,34900,2020/3/29
1322,1264,600,2020/3/29
1322,1118,1700,2020/3/29
1322,1238,4200,2020/3/29
1322,1311,1100,2020/3/29
1311,1322,500,2020/3/29
1051,1322,700,2020/3/29
1022,1322,10,2020/3/29
1020,1322,100,2020/3/29
1129,1322,100,2020/3/29
1322,1051,700,2020/3/29
1322,1022,300,2020/3/29
1322,1020,1300,2020/3/29
1322,1129,400,2020/3/29
1153,1322,10,2020/3/29
1076,1322,5300,2020/3/29
1104,1322,5900,2020/3/29
1322,1076,2900,2020/3/29
1322,1104,6200,2020/3/29
1322,1279,5200,2020/3/29
1322,1323,50,2020/3/29
1279,1322,13900,2020/3/29
1323,1322,10,2020/3/29
1281,1322,300,2020/3/29
1040,1322,500,2020/3/29
1322,1281,1300,2020/3/29
1322,1040,1600,2020/3/29
1322,1021,2400,2020/3/29
1021,1322,4300,2020/3/29
1262,1322,4600,2020/3/29
1184,1322,3500,2020/3/29
1322,1262,1200,2020/3/29
1322,1184,2000,2020/3/29
1322,1034,2400,2020/3/29
1034,1322,4000,2020/3/29
1010,1322,100,2020/3/29
1030,1322,700,2020/3/29
1322,1010,900,2020/3/29
1322,1030,800,2020/3/29
1322,1240,900,2020/3/29
1322,1081,8300,2020/3/29
1240,1322,100,2020/3/29
1081,1322,18200,2020/3/29
1306,1322,50,2020/3/29
1012,1322,1500,2020/3/29
1154,1322,1800,2020/3/29
1013,1322,4200,2020/3/29
1322,1306,500,2020/3/29
1322,1012,1500,2020/3/29
1322,1154,2800,2020/3/29
1322,1013,5000,2020/3/29
1322,1337,50,2020/3/29
1322,1007,1100,2020/3/29
1322,1227,400,2020/3/29
1007,1322,100,2020/3/29
1227,1322,50,2020/3/29
1289,1322,200,2020/3/30
1264,1322,100,2020/3/30
1051,1322,700,2020/3/30
1322,1289,800,2020/3/30
1322,1264,600,2020/3/30
1322,1051,600,2020/3/30
1322,1190,900,2020/3/30
1190,1322,100,2020/3/30
1107,1322,200,2020/3/30
1218,1322,300,2020/3/30
1178,1322,700,2020/3/30
1024,1322,400,2020/3/30
1322,1107,700,2020/3/30
1322,1218,700,2020/3/30
1322,1178,700,2020/3/30
1322,1024,700,2020/3/30
1322,1125,1800,2020/3/30
1322,1245,1100,2020/3/30
1125,1322,1400,2020/3/30
1245,1322,200,2020/3/30
1301,1322,5700,2020/3/30
1038,1322,4000,2020/3/30
1322,1301,2000,2020/3/30
1322,1038,2900,2020/3/30
1322,1146,200,2020/3/30
1322,1025,800,2020/3/30
1146,1322,10,2020/3/30
1025,1322,900,2020/3/30
1126,1322,50,2020/3/30
1039,1322,900,2020/3/30
1258,1322,500,2020/3/30
1254,1322,10400,2020/3/30
1322,1039,1300,2020/3/30
1322,1258,1600,2020/3/30
1322,1254,2800,2020/3/30
1322,1014,1300,2020/3/30
1014,1322,400,2020/3/30
1108,1322,5300,2020/3/30
1244,1322,27200,2020/3/30
1322,1108,2000,2020/3/30
1322,1244,4600,2020/3/30
1197,1322,4900,2020/3/30
1067,1322,50,2020/3/30
1262,1322,4600,2020/3/30
1322,1197,1400,2020/3/30
1322,1067,200,2020/3/30
1322,1262,1300,2020/3/30
1322,1121,500,2020/3/30
1322,1210,10,2020/3/30
1121,1322,50,2020/3/30
1210,1322,1300,2020/3/30
1056,1322,5100,2020/3/30
1322,1056,2300,2020/3/30
1322,1009,2600,2020/3/30
1322,1213,300,2020/3/30
1009,1322,900,2020/3/30
1213,1322,200,2020/3/30
1155,1322,100,2020/3/30
1129,1322,100,2020/3/30
1322,1155,600,2020/3/30
1322,1129,400,2020/3/30
1040,1322,500,2020/3/30
1163,1322,1900,2020/3/30
1322,1040,1400,2020/3/30
1322,1163,3600,2020/3/30
1243,1322,2200,2020/3/30
1154,1322,2500,2020/3/30
1322,1243,1500,2020/3/30
1322,1154,2700,2020/3/30
1322,1285,1700,2020/3/30
1285,1322,100,2020/3/30
1347,1322,10,2020/3/30
1090,1322,1000,2020/3/30
1322,1347,10,2020/3/30
1322,1090,2000,2020/3/30
1322,1130,2500,2020/3/30
1322,1227,400,2020/3/30
1130,1322,600,2020/3/30
1227,1322,200,2020/3/30
1093,1322,100,2020/3/30
1192,1322,13200,2020/3/30
1322,1093,1200,2020/3/30
1322,1192,5400,2020/3/30
1322,1047,200,2020/3/30
1322,1075,1500,2020/3/30
1047,1322,10,2020/3/30
1075,1322,1500,2020/3/30
1333,1322,50,2020/3/30
1322,1333,200,2020/3/30
1322,1342,600,2020/3/30
1342,1322,50,2020/3/30
1348,1322,50,2020/3/30
1072,1322,4300,2020/3/30
1157,1322,5000,2020/3/30
1322,1072,3300,2020/3/30
1322,1157,1400,2020/3/30
1322,1305,1700,2020/3/30
1322,1324,50,2020/3/30
1305,1322,2500,2020/3/30
1307,1322,15000,2020/3/30
1189,1322,15200,2020/3/30
1036,1322,4500,2020/3/30
1283,1322,6600,2020/3/30
1322,1307,2400,2020/3/30
1322,1189,1700,2020/3/30
1322,1036,3100,2020/3/30
1322,1283,1900,2020/3/30
1322,1173,1500,2020/3/30
1322,1344,50,2020/3/30
1173,1322,300,2020/3/30
1325,1322,10,2020/3/30
1010,1322,100,2020/3/30
1302,1322,10100,2020/3/30
1148,1322,700,2020/3/30
1202,1322,600,2020/3/30
1322,1325,100,2020/3/30
1322,1010,900,2020/3/30
1322,1302,1600,2020/3/30
1322,1148,1000,2020/3/30
1322,1202,1900,2020/3/30
1322,1147,1400,2020/3/30
1147,1322,200,2020/3/30
1349,1322,10,2020/3/30
1216,1322,14000,2020/3/30
1322,1216,3000,2020/3/30
1322,1320,1900,2020/3/30
1322,1249,300,2020/3/30
